"","Date","rahadi_oesman","sta2","sta3","sta4","sta5","sta6","sta7"
"5952",2020-04-17,NA,NA,NA,"",NA,NA,NA
"5953",2020-04-18,35.2,NA,NA,"",NA,NA,NA
"5954",2020-04-19,15.8,NA,NA,"",NA,NA,NA
"5955",2020-04-20,3.4,NA,NA,"",NA,NA,NA
"5956",2020-04-21,4.5,NA,NA,"",NA,NA,NA
"5957",2020-04-22,22.6,NA,NA,"",NA,NA,NA
"5958",2020-04-23,NA,NA,NA,"",NA,NA,NA
"5959",2020-04-24,7.8,NA,NA,"",NA,NA,NA
"5960",2020-04-25,42.8,NA,NA,"",NA,NA,NA
"5961",2020-04-26,32.6,NA,NA,"",NA,NA,NA
"5962",2020-04-27,23,NA,NA,"",NA,NA,NA
"5963",2020-04-28,35.4,NA,NA,"",NA,NA,NA
"5964",2020-04-29,41.3,NA,NA,"",NA,NA,NA
"5965",2020-04-30,0,NA,NA,"",NA,NA,NA
"5966",2020-05-01,16.1,NA,NA,"",NA,NA,NA
"5967",2020-05-02,36.5,NA,NA,"",NA,NA,NA
"5968",2020-05-03,8.5,NA,NA,"",NA,NA,NA
"5969",2020-05-04,0,NA,NA,"",NA,NA,NA
"5970",2020-05-05,0,NA,NA,"",NA,NA,NA
"5971",2020-05-06,0,NA,NA,"",NA,NA,NA
"5972",2020-05-07,0,NA,NA,"",NA,NA,NA
"5973",2020-05-08,NA,NA,NA,"",NA,NA,NA
"5974",2020-05-09,28.8,NA,NA,"",NA,NA,NA
"5975",2020-05-10,NA,NA,NA,"",NA,NA,NA
"5976",2020-05-11,NA,NA,NA,"",NA,NA,NA
"5977",2020-05-12,92.2,NA,NA,"",NA,NA,NA
"5978",2020-05-13,0,NA,NA,"",NA,NA,NA
"5979",2020-05-14,NA,NA,NA,"",NA,NA,NA
"5980",2020-05-15,27,NA,NA,"",NA,NA,NA
"5981",2020-05-16,14.4,NA,NA,"",NA,NA,NA
"5982",2020-05-17,5.1,NA,NA,"",NA,NA,NA
"5983",2020-05-18,22.1,NA,NA,"",NA,NA,NA
"5984",2020-05-19,55.5,NA,NA,"",NA,NA,NA
"5985",2020-05-20,0,NA,NA,"",NA,NA,NA
"5986",2020-05-21,22.4,NA,NA,"",NA,NA,NA
"5987",2020-05-22,29.7,NA,NA,"",NA,NA,NA
"5988",2020-05-23,3.7,NA,NA,"",NA,NA,NA
"5989",2020-05-24,NA,NA,NA,"",NA,NA,NA
"5990",2020-05-25,0,NA,NA,"",NA,NA,NA
"5991",2020-05-26,NA,NA,NA,"",NA,NA,NA
"5992",2020-05-27,19.5,NA,NA,"",NA,NA,NA
"5993",2020-05-28,14.6,NA,NA,"",NA,NA,NA
"5994",2020-05-29,0.7,NA,NA,"",NA,NA,NA
"5995",2020-05-30,0,NA,NA,"",NA,NA,NA
"5996",2020-05-31,7,NA,NA,"",NA,NA,NA
"5997",2020-06-01,32,NA,NA,"",NA,NA,NA
"5998",2020-06-02,9.8,NA,NA,"",NA,NA,NA
"5999",2020-06-03,14.3,NA,NA,"",NA,NA,NA
"6000",2020-06-04,6,NA,NA,"",NA,NA,NA
"6001",2020-06-05,5.8,NA,NA,"",NA,NA,NA
"6002",2020-06-06,25.2,NA,NA,"",NA,NA,NA
"6003",2020-06-07,4.7,NA,NA,"",NA,NA,NA
"6004",2020-06-08,0,NA,NA,"",NA,NA,NA
"6005",2020-06-09,1,NA,NA,"",NA,NA,NA
"6006",2020-06-10,0,NA,NA,"",NA,NA,NA
"6007",2020-06-11,0,NA,NA,"",NA,NA,NA
"6008",2020-06-12,0,NA,NA,"",NA,NA,NA
"6009",2020-06-13,NA,NA,NA,"",NA,NA,NA
"6010",2020-06-14,66.2,NA,NA,"",NA,NA,NA
"6011",2020-06-15,0,NA,NA,"",NA,NA,NA
"6012",2020-06-16,NA,NA,NA,"",NA,NA,NA
"6013",2020-06-17,23.1,NA,NA,"",NA,NA,NA
"6014",2020-06-18,22.2,NA,NA,"",NA,NA,NA
"6015",2020-06-19,7.7,NA,NA,"",NA,NA,NA
"6016",2020-06-20,1.9,NA,NA,"",NA,NA,NA
"6017",2020-06-21,NA,NA,NA,"",NA,NA,NA
"6018",2020-06-22,11.4,NA,NA,"",NA,NA,NA
"6019",2020-06-23,104.8,NA,NA,"",NA,NA,NA
"6020",2020-06-24,6.6,NA,NA,"",NA,NA,NA
"6021",2020-06-25,9.5,NA,NA,"",NA,NA,NA
"6022",2020-06-26,0,NA,NA,"",NA,NA,NA
"6023",2020-06-27,NA,NA,NA,"",NA,NA,NA
"6024",2020-06-28,NA,NA,NA,"",NA,NA,NA
"6025",2020-06-29,0,NA,NA,"",NA,NA,NA
"6026",2020-06-30,NA,NA,NA,"",NA,NA,NA
"6027",2020-07-01,5.4,NA,NA,"",NA,NA,NA
"6028",2020-07-02,53.5,NA,NA,"",NA,NA,NA
"6029",2020-07-03,15.2,NA,NA,"",NA,NA,NA
"6030",2020-07-04,0,NA,NA,"",NA,NA,NA
"6031",2020-07-05,NA,NA,NA,"",NA,NA,NA
"6032",2020-07-06,NA,NA,NA,"",NA,NA,NA
"6033",2020-07-07,89.6,NA,NA,"",NA,NA,NA
"6034",2020-07-08,1,NA,NA,"",NA,NA,NA
"6035",2020-07-09,38,NA,NA,"",NA,NA,NA
"6036",2020-07-10,29.4,NA,NA,"",NA,NA,NA
"6037",2020-07-11,28.2,NA,NA,"",NA,NA,NA
"6038",2020-07-12,0,NA,NA,"",NA,NA,NA
"6039",2020-07-13,19.5,NA,NA,"",NA,NA,NA
"6040",2020-07-14,0,NA,NA,"",NA,NA,NA
"6041",2020-07-15,50.6,NA,NA,"",NA,NA,NA
"6042",2020-07-16,4.3,NA,NA,"",NA,NA,NA
"6043",2020-07-17,17.3,NA,NA,"",NA,NA,NA
"6044",2020-07-18,8,NA,NA,"",NA,NA,NA
"6045",2020-07-19,1.9,NA,NA,"",NA,NA,NA
"6046",2020-07-20,4.6,NA,NA,"",NA,NA,NA
"6047",2020-07-21,0,NA,NA,"",NA,NA,NA
"6048",2020-07-22,NA,NA,NA,"",NA,NA,NA
"6049",2020-07-23,5.3,NA,NA,"",NA,NA,NA
"6050",2020-07-24,2.6,NA,NA,"",NA,NA,NA
"6051",2020-07-25,6.4,NA,NA,"",NA,NA,NA
"6052",2020-07-26,0,NA,NA,"",NA,NA,NA
"6053",2020-07-27,0,NA,NA,"",NA,NA,NA
"6054",2020-07-28,2,NA,NA,"",NA,NA,NA
"6055",2020-07-29,0,NA,NA,"",NA,NA,NA
"6056",2020-07-30,NA,NA,NA,"",NA,NA,NA
"6057",2020-07-31,0,NA,NA,"",NA,NA,NA
"6058",2020-08-01,0,NA,NA,"",NA,NA,NA
"6059",2020-08-02,0,NA,NA,"",NA,NA,NA
"6060",2020-08-03,NA,NA,NA,"",NA,NA,NA
"6061",2020-08-04,NA,NA,NA,"",NA,NA,NA
"6062",2020-08-05,0,NA,NA,"",NA,NA,NA
"6063",2020-08-06,14.5,NA,NA,"",NA,NA,NA
"6064",2020-08-07,0,NA,NA,"",NA,NA,NA
"6065",2020-08-08,0,NA,NA,"",NA,NA,NA
"6066",2020-08-09,NA,NA,NA,"",NA,NA,NA
"6067",2020-08-10,0,NA,NA,"",NA,NA,NA
"6068",2020-08-11,1.8,NA,NA,"",NA,NA,NA
"6069",2020-08-12,0.8,NA,NA,"",NA,NA,NA
"6070",2020-08-13,NA,NA,NA,"",NA,NA,NA
"6071",2020-08-14,56.8,NA,NA,"",NA,NA,NA
"6072",2020-08-15,NA,NA,NA,"",NA,NA,NA
"6073",2020-08-16,5.3,NA,NA,"",NA,NA,NA
"6074",2020-08-17,0,NA,NA,"",NA,NA,NA
"6075",2020-08-18,7,NA,NA,"",NA,NA,NA
"6076",2020-08-19,NA,NA,NA,"",NA,NA,NA
"6077",2020-08-20,0,NA,NA,"",NA,NA,NA
"6078",2020-08-21,0,NA,NA,"",NA,NA,NA
"6079",2020-08-22,0,NA,NA,"",NA,NA,NA
"6080",2020-08-23,NA,NA,NA,"",NA,NA,NA
"6081",2020-08-24,9.6,NA,NA,"",NA,NA,NA
"6082",2020-08-25,0,NA,NA,"",NA,NA,NA
"6083",2020-08-26,NA,NA,NA,"",NA,NA,NA
"6084",2020-08-27,1,NA,NA,"",NA,NA,NA
"6085",2020-08-28,NA,NA,NA,"",NA,NA,NA
"6086",2020-08-29,NA,NA,NA,"",NA,NA,NA
"6087",2020-08-30,0.5,NA,NA,"",NA,NA,NA
"6088",2020-08-31,0,NA,NA,"",NA,NA,NA
"6089",2020-09-01,1.5,NA,NA,"",NA,NA,NA
"6090",2020-09-02,6.2,NA,NA,"",NA,NA,NA
"6091",2020-09-03,3.9,NA,NA,"",NA,NA,NA
"6092",2020-09-04,0.2,NA,NA,"",NA,NA,NA
"6093",2020-09-05,8.6,NA,NA,"",NA,NA,NA
"6094",2020-09-06,3,NA,NA,"",NA,NA,NA
"6095",2020-09-07,1.5,NA,NA,"",NA,NA,NA
"6096",2020-09-08,11.5,NA,NA,"",NA,NA,NA
"6097",2020-09-09,12.6,NA,NA,"",NA,NA,NA
"6098",2020-09-10,33.4,NA,NA,"",NA,NA,NA
"6099",2020-09-11,10.4,NA,NA,"",NA,NA,NA
"6100",2020-09-12,20.8,NA,NA,"",NA,NA,NA
"6101",2020-09-13,12,NA,NA,"",NA,NA,NA
"6102",2020-09-14,0.5,NA,NA,"",NA,NA,NA
"6103",2020-09-15,NA,NA,NA,"",NA,NA,NA
"6104",2020-09-16,NA,NA,NA,"",NA,NA,NA
"6105",2020-09-17,NA,NA,NA,"",NA,NA,NA
"6106",2020-09-18,NA,NA,NA,"",NA,NA,NA
"6107",2020-09-19,NA,NA,NA,"",NA,NA,NA
"6108",2020-09-20,NA,NA,NA,"",NA,NA,NA
"6109",2020-09-21,NA,NA,NA,"",NA,NA,NA
"6110",2020-09-22,NA,NA,NA,"",NA,NA,NA
"6111",2020-09-23,NA,NA,NA,"",NA,NA,NA
"6112",2020-09-24,NA,NA,NA,"",NA,NA,NA
"6113",2020-09-25,NA,NA,NA,"",NA,NA,NA
"6114",2020-09-26,NA,NA,NA,"",NA,NA,NA
"6115",2020-09-27,NA,NA,NA,"",NA,NA,NA
"6116",2020-09-28,NA,NA,NA,"",NA,NA,NA
"6117",2020-09-29,NA,NA,NA,"",NA,NA,NA
"6118",2020-09-30,0,NA,NA,"",NA,NA,NA
"6119",2020-10-01,0,NA,NA,"",NA,NA,NA
"6120",2020-10-02,4.5,NA,NA,"",NA,NA,NA
"6121",2020-10-03,0,NA,NA,"",NA,NA,NA
"6122",2020-10-04,0.5,NA,NA,"",NA,NA,NA
"6123",2020-10-05,5.5,NA,NA,"",NA,NA,NA
"6124",2020-10-06,0,NA,NA,"",NA,NA,NA
"6125",2020-10-07,0,NA,NA,"",NA,NA,NA
"6126",2020-10-08,0,NA,NA,"",NA,NA,NA
"6127",2020-10-09,5.3,NA,NA,"",NA,NA,NA
"6128",2020-10-10,3.2,NA,NA,"",NA,NA,NA
"6129",2020-10-11,13.2,NA,NA,"",NA,NA,NA
"6130",2020-10-12,24.6,NA,NA,"",NA,NA,NA
"6131",2020-10-13,0,NA,NA,"",NA,NA,NA
"6132",2020-10-14,10.6,NA,NA,"",NA,NA,NA
"6133",2020-10-15,46.2,NA,NA,"",NA,NA,NA
"6134",2020-10-16,1,NA,NA,"",NA,NA,NA
"6135",2020-10-17,5.3,NA,NA,"",NA,NA,NA
"6136",2020-10-18,8.9,NA,NA,"",NA,NA,NA
"6137",2020-10-19,1.9,NA,NA,"",NA,NA,NA
"6138",2020-10-20,0.3,NA,NA,"",NA,NA,NA
"6139",2020-10-21,NA,NA,NA,"",NA,NA,NA
"6140",2020-10-22,4.7,NA,NA,"",NA,NA,NA
"6141",2020-10-23,11.2,NA,NA,"",NA,NA,NA
"6142",2020-10-24,28.2,NA,NA,"",NA,NA,NA
"6143",2020-10-25,NA,NA,NA,"",NA,NA,NA
"6144",2020-10-26,23.9,NA,NA,"",NA,NA,NA
"6145",2020-10-27,103.2,NA,NA,"",NA,NA,NA
"6146",2020-10-28,0,NA,NA,"",NA,NA,NA
"6147",2020-10-29,NA,NA,NA,"",NA,NA,NA
"6148",2020-10-30,8.2,NA,NA,"",NA,NA,NA
"6149",2020-10-31,28.3,NA,NA,"",NA,NA,NA
"6150",2020-11-01,NA,NA,NA,"",NA,NA,NA
"6151",2020-11-02,7.3,NA,NA,"",NA,NA,NA
"6152",2020-11-03,10,NA,NA,"",NA,NA,NA
"6153",2020-11-04,6.2,NA,NA,"",NA,NA,NA
"6154",2020-11-05,8.9,NA,NA,"",NA,NA,NA
"6155",2020-11-06,2.3,NA,NA,"",NA,NA,NA
"6156",2020-11-07,0.1,NA,NA,"",NA,NA,NA
"6157",2020-11-08,14,NA,NA,"",NA,NA,NA
"6158",2020-11-09,14,NA,NA,"",NA,NA,NA
"6159",2020-11-10,NA,NA,NA,"",NA,NA,NA
"6160",2020-11-11,0,NA,NA,"",NA,NA,NA
"6161",2020-11-12,0,NA,NA,"",NA,NA,NA
"6162",2020-11-13,15.5,NA,NA,"",NA,NA,NA
"6163",2020-11-14,7.9,NA,NA,"",NA,NA,NA
"6164",2020-11-15,4.2,NA,NA,"",NA,NA,NA
"6165",2020-11-16,0,NA,NA,"",NA,NA,NA
"6166",2020-11-17,53,NA,NA,"",NA,NA,NA
"6167",2020-11-18,20.8,NA,NA,"",NA,NA,NA
"6168",2020-11-19,91.2,NA,NA,"",NA,NA,NA
"6169",2020-11-20,NA,NA,NA,"",NA,NA,NA
"6170",2020-11-21,53.6,NA,NA,"",NA,NA,NA
"6171",2020-11-22,2.4,NA,NA,"",NA,NA,NA
"6172",2020-11-23,73.5,NA,NA,"",NA,NA,NA
"6173",2020-11-24,113.5,NA,NA,"",NA,NA,NA
"6174",2020-11-25,66,NA,NA,"",NA,NA,NA
"6175",2020-11-26,31.7,NA,NA,"",NA,NA,NA
"6176",2020-11-27,3.4,NA,NA,"",NA,NA,NA
"6177",2020-11-28,47.4,NA,NA,"",NA,NA,NA
"6178",2020-11-29,4.1,NA,NA,"",NA,NA,NA
"6179",2020-11-30,15.7,NA,NA,"",NA,NA,NA
"6180",2020-12-01,NA,NA,NA,"",NA,NA,NA
"6181",2020-12-02,0,NA,NA,"",NA,NA,NA
"6182",2020-12-03,0,NA,NA,"",NA,NA,NA
"6183",2020-12-04,0,NA,NA,"",NA,NA,NA
"6184",2020-12-05,5.1,NA,NA,"",NA,NA,NA
"6185",2020-12-06,2.5,NA,NA,"",NA,NA,NA
"6186",2020-12-07,1,NA,NA,"",NA,NA,NA
"6187",2020-12-08,0,NA,NA,"",NA,NA,NA
"6188",2020-12-09,26.5,NA,NA,"",NA,NA,NA
"6189",2020-12-10,11.3,NA,NA,"",NA,NA,NA
"6190",2020-12-11,NA,NA,NA,"",NA,NA,NA
"6191",2020-12-12,0,NA,NA,"",NA,NA,NA
"6192",2020-12-13,11.3,NA,NA,"",NA,NA,NA
"6193",2020-12-14,11.5,NA,NA,"",NA,NA,NA
"6194",2020-12-15,1.5,NA,NA,"",NA,NA,NA
"6195",2020-12-16,4.2,NA,NA,"",NA,NA,NA
"6196",2020-12-17,5.8,NA,NA,"",NA,NA,NA
"6197",2020-12-18,11.7,NA,NA,"",NA,NA,NA
"6198",2020-12-19,9.7,NA,NA,"",NA,NA,NA
"6199",2020-12-20,27,NA,NA,"",NA,NA,NA
"6200",2020-12-21,1.7,NA,NA,"",NA,NA,NA
"6201",2020-12-22,2,NA,NA,"",NA,NA,NA
"6202",2020-12-23,0,NA,NA,"",NA,NA,NA
"6203",2020-12-24,9.7,NA,NA,"",NA,NA,NA
"6204",2020-12-25,1.5,NA,NA,"",NA,NA,NA
"6205",2020-12-26,NA,NA,NA,"",NA,NA,NA
"6206",2020-12-27,0,NA,NA,"",NA,NA,NA
"6207",2020-12-28,NA,NA,NA,"",NA,NA,NA
"6208",2020-12-29,4.5,NA,NA,"",NA,NA,NA
"6209",2020-12-30,81,NA,NA,"",NA,NA,NA
"6210",2020-12-31,1,NA,NA,"",NA,NA,NA
"6211",2021-01-01,58.6,NA,NA,"",NA,NA,NA
"6212",2021-01-02,0,NA,NA,"",NA,NA,NA
"6213",2021-01-03,41.5,NA,NA,"",NA,NA,NA
"6214",2021-01-04,6.4,NA,NA,"",NA,NA,NA
"6215",2021-01-05,15.5,NA,NA,"",NA,NA,NA
"6216",2021-01-06,0,NA,NA,"",NA,NA,NA
"6217",2021-01-07,43.2,NA,NA,"",NA,NA,NA
"6218",2021-01-08,55.2,NA,NA,"",NA,NA,NA
"6219",2021-01-09,0,NA,NA,"",NA,NA,NA
"6220",2021-01-10,47,NA,NA,"",NA,NA,NA
"6221",2021-01-11,7,NA,NA,"",NA,NA,NA
"6222",2021-01-12,3,NA,NA,"",NA,NA,NA
"6223",2021-01-13,16.7,NA,NA,"",NA,NA,NA
"6224",2021-01-14,45.2,NA,NA,"",NA,NA,NA
"6225",2021-01-15,43.7,NA,NA,"",NA,NA,NA
"6226",2021-01-16,11.8,NA,NA,"",NA,NA,NA
"6227",2021-01-17,6,NA,NA,"",NA,NA,NA
"6228",2021-01-18,NA,NA,NA,"",NA,NA,NA
"6229",2021-01-19,NA,NA,NA,"",NA,NA,NA
"6230",2021-01-20,0,NA,NA,"",NA,NA,NA
"6231",2021-01-21,0,NA,NA,"",NA,NA,NA
"6232",2021-01-22,0,NA,NA,"",NA,NA,NA
"6233",2021-01-23,NA,NA,NA,"",NA,NA,NA
"6234",2021-01-24,NA,NA,NA,"",NA,NA,NA
"6235",2021-01-25,3.7,NA,NA,"",NA,NA,NA
"6236",2021-01-26,45.2,NA,NA,"",NA,NA,NA
"6237",2021-01-27,31,NA,NA,"",NA,NA,NA
"6238",2021-01-28,9.4,NA,NA,"",NA,NA,NA
"6239",2021-01-29,46.1,NA,NA,"",NA,NA,NA
"6240",2021-01-30,0,NA,NA,"",NA,NA,NA
"6241",2021-01-31,41.5,NA,NA,"",NA,NA,NA
"6242",2021-02-01,9.7,NA,NA,"",NA,NA,NA
"6243",2021-02-02,NA,NA,NA,"",NA,NA,NA
"6244",2021-02-03,24.1,NA,NA,"",NA,NA,NA
"6245",2021-02-04,9.7,NA,NA,"",NA,NA,NA
"6246",2021-02-05,NA,NA,NA,"",NA,NA,NA
"6247",2021-02-06,1.3,NA,NA,"",NA,NA,NA
"6248",2021-02-07,0,NA,NA,"",NA,NA,NA
"6249",2021-02-08,0,NA,NA,"",NA,NA,NA
"6250",2021-02-09,0,NA,NA,"",NA,NA,NA
"6251",2021-02-10,NA,NA,NA,"",NA,NA,NA
"6252",2021-02-11,0,NA,NA,"",NA,NA,NA
"6253",2021-02-12,0,NA,NA,"",NA,NA,NA
"6254",2021-02-13,0,NA,NA,"",NA,NA,NA
"6255",2021-02-14,NA,NA,NA,"",NA,NA,NA
"6256",2021-02-15,0,NA,NA,"",NA,NA,NA
"6257",2021-02-16,0,NA,NA,"",NA,NA,NA
"6258",2021-02-17,0,NA,NA,"",NA,NA,NA
"6259",2021-02-18,0,NA,NA,"",NA,NA,NA
"6260",2021-02-19,0,NA,NA,"",NA,NA,NA
"6261",2021-02-20,0,NA,NA,"",NA,NA,NA
"6262",2021-02-21,0,NA,NA,"",NA,NA,NA
"6263",2021-02-22,4.2,NA,NA,"",NA,NA,NA
"6264",2021-02-23,NA,NA,NA,"",NA,NA,NA
"6265",2021-02-24,NA,NA,NA,"",NA,NA,NA
"6266",2021-02-25,0,NA,NA,"",NA,NA,NA
"6267",2021-02-26,0,NA,NA,"",NA,NA,NA
"6268",2021-02-27,0,NA,NA,"",NA,NA,NA
"6269",2021-02-28,NA,NA,NA,"",NA,NA,NA
"6270",2021-03-01,0,NA,NA,"",NA,NA,NA
"6271",2021-03-02,1,NA,NA,"",NA,NA,NA
"6272",2021-03-03,47.5,NA,NA,"",NA,NA,NA
"6273",2021-03-04,3,NA,NA,"",NA,NA,NA
"6274",2021-03-05,0,NA,NA,"",NA,NA,NA
"6275",2021-03-06,NA,NA,NA,"",NA,NA,NA
"6276",2021-03-07,12.4,NA,NA,"",NA,NA,NA
"6277",2021-03-08,9,NA,NA,"",NA,NA,NA
"6278",2021-03-09,33.5,NA,NA,"",NA,NA,NA
"6279",2021-03-10,NA,NA,NA,"",NA,NA,NA
"6280",2021-03-11,NA,NA,NA,"",NA,NA,NA
"6281",2021-03-12,0,NA,NA,"",NA,NA,NA
"6282",2021-03-13,0,NA,NA,"",NA,NA,NA
"6283",2021-03-14,7.8,NA,NA,"",NA,NA,NA
"6284",2021-03-15,35.7,NA,NA,"",NA,NA,NA
"6285",2021-03-16,NA,NA,NA,"",NA,NA,NA
"6286",2021-03-17,0,NA,NA,"",NA,NA,NA
"6287",2021-03-18,10.5,NA,NA,"",NA,NA,NA
"6288",2021-03-19,0.9,NA,NA,"",NA,NA,NA
"6289",2021-03-20,0.5,NA,NA,"",NA,NA,NA
"6290",2021-03-21,1,NA,NA,"",NA,NA,NA
"6291",2021-03-22,10,NA,NA,"",NA,NA,NA
"6292",2021-03-23,53.6,NA,NA,"",NA,NA,NA
"6293",2021-03-24,NA,NA,NA,"",NA,NA,NA
"6294",2021-03-25,4.2,NA,NA,"",NA,NA,NA
"6295",2021-03-26,2.2,NA,NA,"",NA,NA,NA
"6296",2021-03-27,1,NA,NA,"",NA,NA,NA
"6297",2021-03-28,11.4,NA,NA,"",NA,NA,NA
"6298",2021-03-29,0,NA,NA,"",NA,NA,NA
"6299",2021-03-30,7.9,NA,NA,"",NA,NA,NA
"6300",2021-03-31,0,NA,NA,"",NA,NA,NA
"6301",2021-04-01,0,NA,NA,"",NA,NA,NA
"6302",2021-04-02,11.6,NA,NA,"",NA,NA,NA
"6303",2021-04-03,0,NA,NA,"",NA,NA,NA
"6304",2021-04-04,0,NA,NA,"",NA,NA,NA
"6305",2021-04-05,0,NA,NA,"",NA,NA,NA
"6306",2021-04-06,NA,NA,NA,"",NA,NA,NA
"6307",2021-04-07,0,NA,NA,"",NA,NA,NA
"6308",2021-04-08,NA,NA,NA,"",NA,NA,NA
"6309",2021-04-09,28.1,NA,NA,"",NA,NA,NA
"6310",2021-04-10,0,NA,NA,"",NA,NA,NA
"6311",2021-04-11,3.1,NA,NA,"",NA,NA,NA
"6312",2021-04-12,23.5,NA,NA,"",NA,NA,NA
"6313",2021-04-13,4.9,NA,NA,"",NA,NA,NA
"6314",2021-04-14,NA,NA,NA,"",NA,NA,NA
"6315",2021-04-15,7.3,NA,NA,"",NA,NA,NA
"6316",2021-04-16,1,NA,NA,"",NA,NA,NA
"6317",2021-04-17,0,NA,NA,"",NA,NA,NA
"6318",2021-04-18,43.6,NA,NA,"",NA,NA,NA
"6319",2021-04-19,NA,NA,NA,"",NA,NA,NA
"6320",2021-04-20,NA,NA,NA,"",NA,NA,NA
"6321",2021-04-21,0,NA,NA,"",NA,NA,NA
"6322",2021-04-22,0,NA,NA,"",NA,NA,NA
"6323",2021-04-23,0,NA,NA,"",NA,NA,NA
"6324",2021-04-24,NA,NA,NA,"",NA,NA,NA
"6325",2021-04-25,NA,NA,NA,"",NA,NA,NA
"6326",2021-04-26,0,NA,NA,"",NA,NA,NA
"6327",2021-04-27,5,NA,NA,"",NA,NA,NA
"6328",2021-04-28,69.2,NA,NA,"",NA,NA,NA
"6329",2021-04-29,NA,NA,NA,"",NA,NA,NA
"6330",2021-04-30,3.5,NA,NA,"",NA,NA,NA
"6331",2021-05-01,8.7,NA,NA,"",NA,NA,NA
"6332",2021-05-02,0,NA,NA,"",NA,NA,NA
"6333",2021-05-03,36.5,NA,NA,"",NA,NA,NA
"6334",2021-05-04,NA,NA,NA,"",NA,NA,NA
"6335",2021-05-05,5,NA,NA,"",NA,NA,NA
"6336",2021-05-06,11.5,NA,NA,"",NA,NA,NA
"6337",2021-05-07,28.1,NA,NA,"",NA,NA,NA
"6338",2021-05-08,NA,NA,NA,"",NA,NA,NA
"6339",2021-05-09,0,NA,NA,"",NA,NA,NA
"6340",2021-05-10,NA,NA,NA,"",NA,NA,NA
"6341",2021-05-11,0,NA,NA,"",NA,NA,NA
"6342",2021-05-12,9,NA,NA,"",NA,NA,NA
"6343",2021-05-13,36.3,NA,NA,"",NA,NA,NA
"6344",2021-05-14,2.6,NA,NA,"",NA,NA,NA
"6345",2021-05-15,NA,NA,NA,"",NA,NA,NA
"6346",2021-05-16,2.4,NA,NA,"",NA,NA,NA
"6347",2021-05-17,16.6,NA,NA,"",NA,NA,NA
"6348",2021-05-18,24.2,NA,NA,"",NA,NA,NA
"6349",2021-05-19,15,NA,NA,"",NA,NA,NA
"6350",2021-05-20,1.4,NA,NA,"",NA,NA,NA
"6351",2021-05-21,0,NA,NA,"",NA,NA,NA
"6352",2021-05-22,0,NA,NA,"",NA,NA,NA
"6353",2021-05-23,33.6,NA,NA,"",NA,NA,NA
"6354",2021-05-24,0,NA,NA,"",NA,NA,NA
"6355",2021-05-25,0,NA,NA,"",NA,NA,NA
"6356",2021-05-26,0,NA,NA,"",NA,NA,NA
"6357",2021-05-27,0,NA,NA,"",NA,NA,NA
"6358",2021-05-28,8.3,NA,NA,"",NA,NA,NA
"6359",2021-05-29,1.5,NA,NA,"",NA,NA,NA
"6360",2021-05-30,4.6,NA,NA,"",NA,NA,NA
"6361",2021-05-31,0,NA,NA,"",NA,NA,NA
"6362",2021-06-01,0,NA,NA,"",NA,NA,NA
"6363",2021-06-02,0,NA,NA,"",NA,NA,NA
"6364",2021-06-03,NA,NA,NA,"",NA,NA,NA
"6365",2021-06-04,NA,NA,NA,"",NA,NA,NA
"6366",2021-06-05,0,NA,NA,"",NA,NA,NA
"6367",2021-06-06,9,NA,NA,"",NA,NA,NA
"6368",2021-06-07,5.2,NA,NA,"",NA,NA,NA
"6369",2021-06-08,11.4,NA,NA,"",NA,NA,NA
"6370",2021-06-09,NA,NA,NA,"",NA,NA,NA
"6371",2021-06-10,0,NA,NA,"",NA,NA,NA
"6372",2021-06-11,NA,NA,NA,"",NA,NA,NA
"6373",2021-06-12,38.4,NA,NA,"",NA,NA,NA
"6374",2021-06-13,0,NA,NA,"",NA,NA,NA
"6375",2021-06-14,67.7,NA,NA,"",NA,NA,NA
"6376",2021-06-15,NA,NA,NA,"",NA,NA,NA
"6377",2021-06-16,18.6,NA,NA,"",NA,NA,NA
"6378",2021-06-17,12,NA,NA,"",NA,NA,NA
"6379",2021-06-18,63.4,NA,NA,"",NA,NA,NA
"6380",2021-06-19,NA,NA,NA,"",NA,NA,NA
"6381",2021-06-20,7.9,NA,NA,"",NA,NA,NA
"6382",2021-06-21,4.5,NA,NA,"",NA,NA,NA
"6383",2021-06-22,0,NA,NA,"",NA,NA,NA
"6384",2021-06-23,0.2,NA,NA,"",NA,NA,NA
"6385",2021-06-24,14.4,NA,NA,"",NA,NA,NA
"6386",2021-06-25,NA,NA,NA,"",NA,NA,NA
"6387",2021-06-26,0,NA,NA,"",NA,NA,NA
"6388",2021-06-27,0.2,NA,NA,"",NA,NA,NA
"6389",2021-06-28,NA,NA,NA,"",NA,NA,NA
"6390",2021-06-29,1.5,NA,NA,"",NA,NA,NA
"6391",2021-06-30,NA,NA,NA,"",NA,NA,NA
"6392",2021-07-01,18.2,NA,NA,"",NA,NA,NA
"6393",2021-07-02,6.4,NA,NA,"",NA,NA,NA
"6394",2021-07-03,14.5,NA,NA,"",NA,NA,NA
"6395",2021-07-04,2.5,NA,NA,"",NA,NA,NA
"6396",2021-07-05,NA,NA,NA,"",NA,NA,NA
"6397",2021-07-06,0,NA,NA,"",NA,NA,NA
"6398",2021-07-07,0,NA,NA,"",NA,NA,NA
"6399",2021-07-08,NA,NA,NA,"",NA,NA,NA
"6400",2021-07-09,NA,NA,NA,"",NA,NA,NA
